scenario,family,phase,criu_opts,pre_dump,post_dump,restore_mem_mib,hub_mode,launch_ok,dump_rc,restore_rc,img_kib,v_pong,v_stat,v_hub,v_tcp,v_live5,v_resume,rereg_ms,verdict,world,dump_err,restore_err
S009hub1.file__db_read_p75,S,db_read_p75,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S009hub1.file__db_parse,S,db_parse,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S009hub1.file__db_parse_p25,S,db_parse_p25,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S009hub1.file__db_parse_p50,S,db_parse_p50,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S009hub1.file__db_parse_p75,S,db_parse_p75,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S009hub1.file__epg_index,S,epg_index,filelocks,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S009hub1.file__epg_index_p25,S,epg_index_p25,filelocks,none,none,0,normal,1,0,0,4380,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S009hub1.file__epg_index_p50,S,epg_index_p50,filelocks,none,none,0,normal,1,0,0,7452,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S009hub1.file__epg_index_p75,S,epg_index_p75,filelocks,none,none,0,normal,1,0,0,10528,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S009hub1.file__epg_text,S,epg_text,filelocks,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S009hub1.file__epg_reserve,S,epg_reserve,filelocks,none,none,0,normal,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S009hub1.file__hub_conn1,S,hub_conn1,filelocks,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.114029) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S009hub1.file__hub_subscribed,S,hub_subscribed,filelocks,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.157642) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S009hub1.file__timer_armed,S,timer_armed,filelocks,none,none,0,normal,1,1,na,13588,na,na,na,na,na,na,na,dump_fail,"","(00.167092) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S009hub1.file__db_watch,S,db_watch,filelocks,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.107881) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S009hub1.file__ready,S,ready,filelocks,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.103332) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S009hub1.file__steady,S,steady,filelocks,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.118244) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S010hub1.perm__init,S,init,permissive,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__db_open,S,db_open,permissive,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__db_read,S,db_read,permissive,none,none,0,normal,1,0,0,1300,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__db_read_p25,S,db_read_p25,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__db_read_p50,S,db_read_p50,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__db_read_p75,S,db_read_p75,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__db_parse,S,db_parse,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__db_parse_p25,S,db_parse_p25,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__db_parse_p50,S,db_parse_p50,permissive,none,none,0,normal,1,0,0,1300,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__db_parse_p75,S,db_parse_p75,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__epg_index,S,epg_index,permissive,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__epg_index_p25,S,epg_index_p25,permissive,none,none,0,normal,1,0,0,4380,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__epg_index_p50,S,epg_index_p50,permissive,none,none,0,normal,1,0,0,7452,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__epg_index_p75,S,epg_index_p75,permissive,none,none,0,normal,1,0,0,10528,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__epg_text,S,epg_text,permissive,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__epg_reserve,S,epg_reserve,permissive,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S010hub1.perm__hub_conn1,S,hub_conn1,permissive,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.157074) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S010hub1.perm__hub_subscribed,S,hub_subscribed,permissive,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.149934) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S010hub1.perm__timer_armed,S,timer_armed,permissive,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.105979) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S010hub1.perm__db_watch,S,db_watch,permissive,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.168512) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S010hub1.perm__ready,S,ready,permissive,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.162137) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S010hub1.perm__steady,S,steady,permissive,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.102490) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S011hub2.stri__init,S,init,strict,none,none,0,normal,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__db_open,S,db_open,strict,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__db_read,S,db_read,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__db_read_p25,S,db_read_p25,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__db_read_p50,S,db_read_p50,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__db_read_p75,S,db_read_p75,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__db_parse,S,db_parse,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__db_parse_p25,S,db_parse_p25,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__db_parse_p50,S,db_parse_p50,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__db_parse_p75,S,db_parse_p75,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__epg_index,S,epg_index,strict,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__epg_index_p25,S,epg_index_p25,strict,none,none,0,normal,1,0,0,4380,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__epg_index_p50,S,epg_index_p50,strict,none,none,0,normal,1,0,0,7452,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__epg_index_p75,S,epg_index_p75,strict,none,none,0,normal,1,0,0,10528,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__epg_text,S,epg_text,strict,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__epg_reserve,S,epg_reserve,strict,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S011hub2.stri__hub_conn1,S,hub_conn1,strict,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.162004) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S011hub2.stri__hub_conn2,S,hub_conn2,strict,none,none,0,normal,1,1,na,13588,na,na,na,na,na,na,na,dump_fail,"","(00.095404) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S011hub2.stri__hub_subscribed,S,hub_subscribed,strict,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.090368) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S011hub2.stri__timer_armed,S,timer_armed,strict,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.091115) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S011hub2.stri__db_watch,S,db_watch,strict,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.140230) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S011hub2.stri__ready,S,ready,strict,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.163790) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S011hub2.stri__steady,S,steady,strict,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.178461) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S012hub2.ext___init,S,init,ext_unix,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___db_open,S,db_open,ext_unix,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___db_read,S,db_read,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___db_read_p25,S,db_read_p25,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___db_read_p50,S,db_read_p50,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___db_read_p75,S,db_read_p75,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___db_parse,S,db_parse,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___db_parse_p25,S,db_parse_p25,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___db_parse_p50,S,db_parse_p50,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___db_parse_p75,S,db_parse_p75,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___epg_index,S,epg_index,ext_unix,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___epg_index_p25,S,epg_index_p25,ext_unix,none,none,0,normal,1,0,0,4380,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___epg_index_p50,S,epg_index_p50,ext_unix,none,none,0,normal,1,0,0,7452,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___epg_index_p75,S,epg_index_p75,ext_unix,none,none,0,normal,1,0,0,10524,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___epg_text,S,epg_text,ext_unix,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___epg_reserve,S,epg_reserve,ext_unix,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S012hub2.ext___hub_conn1,S,hub_conn1,ext_unix,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.131367) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S012hub2.ext___hub_conn2,S,hub_conn2,ext_unix,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.151511) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S012hub2.ext___hub_subscribed,S,hub_subscribed,ext_unix,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.165102) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S012hub2.ext___timer_armed,S,timer_armed,ext_unix,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.098469) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S012hub2.ext___db_watch,S,db_watch,ext_unix,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.114141) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S012hub2.ext___ready,S,ready,ext_unix,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.164744) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S012hub2.ext___steady,S,steady,ext_unix,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.086625) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S013hub2.tcp___init,S,init,tcp_est,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___db_open,S,db_open,tcp_est,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___db_read,S,db_read,tcp_est,none,none,0,normal,1,0,0,1300,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___db_read_p25,S,db_read_p25,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___db_read_p50,S,db_read_p50,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___db_read_p75,S,db_read_p75,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___db_parse,S,db_parse,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___db_parse_p25,S,db_parse_p25,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___db_parse_p50,S,db_parse_p50,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___db_parse_p75,S,db_parse_p75,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___epg_index,S,epg_index,tcp_est,none,none,0,normal,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___epg_index_p25,S,epg_index_p25,tcp_est,none,none,0,normal,1,0,0,4380,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___epg_index_p50,S,epg_index_p50,tcp_est,none,none,0,normal,1,0,0,7452,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___epg_index_p75,S,epg_index_p75,tcp_est,none,none,0,normal,1,0,0,10528,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___epg_text,S,epg_text,tcp_est,none,none,0,normal,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___epg_reserve,S,epg_reserve,tcp_est,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S013hub2.tcp___hub_conn1,S,hub_conn1,tcp_est,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.101856) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S013hub2.tcp___hub_conn2,S,hub_conn2,tcp_est,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.150859) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S013hub2.tcp___hub_subscribed,S,hub_subscribed,tcp_est,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.104893) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S013hub2.tcp___timer_armed,S,timer_armed,tcp_est,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.177463) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S013hub2.tcp___db_watch,S,db_watch,tcp_est,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.174967) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S013hub2.tcp___ready,S,ready,tcp_est,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.119644) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S013hub2.tcp___steady,S,steady,tcp_est,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.184921) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S014hub2.file__init,S,init,filelocks,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__db_open,S,db_open,filelocks,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__db_read,S,db_read,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__db_read_p25,S,db_read_p25,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__db_read_p50,S,db_read_p50,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__db_read_p75,S,db_read_p75,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__db_parse,S,db_parse,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__db_parse_p25,S,db_parse_p25,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__db_parse_p50,S,db_parse_p50,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__db_parse_p75,S,db_parse_p75,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__epg_index,S,epg_index,filelocks,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__epg_index_p25,S,epg_index_p25,filelocks,none,none,0,normal,1,0,0,4380,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__epg_index_p50,S,epg_index_p50,filelocks,none,none,0,normal,1,0,0,7448,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__epg_index_p75,S,epg_index_p75,filelocks,none,none,0,normal,1,0,0,10524,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__epg_text,S,epg_text,filelocks,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__epg_reserve,S,epg_reserve,filelocks,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S014hub2.file__hub_conn1,S,hub_conn1,filelocks,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.108952) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S014hub2.file__hub_conn2,S,hub_conn2,filelocks,none,none,0,normal,1,1,na,13588,na,na,na,na,na,na,na,dump_fail,"","(00.157361) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S014hub2.file__hub_subscribed,S,hub_subscribed,filelocks,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.227740) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S014hub2.file__timer_armed,S,timer_armed,filelocks,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.142616) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S014hub2.file__db_watch,S,db_watch,filelocks,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.097304) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S014hub2.file__ready,S,ready,filelocks,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.098512) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S014hub2.file__steady,S,steady,filelocks,none,none,0,normal,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.151808) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S015hub2.perm__init,S,init,permissive,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S015hub2.perm__db_open,S,db_open,permissive,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S015hub2.perm__db_read,S,db_read,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S015hub2.perm__db_read_p25,S,db_read_p25,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S015hub2.perm__db_read_p50,S,db_read_p50,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S015hub2.perm__db_read_p75,S,db_read_p75,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S015hub2.perm__db_parse,S,db_parse,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S015hub2.perm__db_parse_p25,S,db_parse_p25,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S015hub2.perm__db_parse_p50,S,db_parse_p50,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S015hub2.perm__db_parse_p75,S,db_parse_p75,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S015hub2.perm__epg_index,S,epg_index,permissive,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S015hub2.perm__epg_index_p25,S,epg_index_p25,permissive,none,none,0,normal,1,0,0,4380,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
